"","row.names","Name","geneid","entrezid"
"XP_015140474.1","107053152","DNAJC5G",107053152,"XP_015140474.1"
"XP_015140476.1","428659","CAD",428659,"XP_015140476.1"
"XP_015140489.1","100857231","SLC5A6",100857231,"XP_015140489.1"
"XP_015140490.1","776812","ATRAID",776812,"XP_015140490.1"
"XP_015140492.1","421983","IFT172",421983,"XP_015140492.1"
"XP_015140493.1","770678","AGBL5",770678,"XP_015140493.1"
"XP_015140498.1","100858014","LOC100858014",100858014,"XP_015140498.1"
"XP_015140501.1","421990","SNX17",421990,"XP_015140501.1"
"XP_015140507.1","421989","ZNF513",421989,"XP_015140507.1"
"XP_015140515.1","100858986","PREB",100858986,"XP_015140515.1"
"XP_015140516.1","421982","SSPO",421982,"XP_015140516.1"
"XP_015140518.1","107053156","KHK",107053156,"XP_015140518.1"
"XP_015140527.1","421978","FAM228",421978,"XP_015140527.1"
"XP_015140529.1","107053160","PFN4",107053160,"XP_015140529.1"
"XP_015140532.1","421972","ATAD2B",421972,"XP_015140532.1"
"XP_015140536.1","770342","KLHL29",770342,"XP_015140536.1"
"XP_015140542.1","101751663","TDRD15",101751663,"XP_015140542.1"
"XP_015140557.1","421953","RDH14",421953,"XP_015140557.1"
"XP_015140560.1","101752063","LOC101752063",101752063,"XP_015140560.1"
"XP_015140563.1","776992","LOC776992",776992,"XP_015140563.1"
"XP_015140564.1","428655","GDF7",428655,"XP_015140564.1"
"XP_015140573.1","395722","CLU",395722,"XP_015140573.1"
"XP_015140576.1","395816","PLA2G7",395816,"XP_015140576.1"
"XP_015140584.1","421993","ASXL2",421993,"XP_015140584.1"
"XP_015140591.1","422016","NCOA1",422016,"XP_015140591.1"
"XP_015140594.1","422019","PNOC",422019,"XP_015140594.1"
"XP_015140602.1","422024","HMBOX1",422024,"XP_015140602.1"
"XP_015140613.1","417997","RANGAP1",417997,"XP_015140613.1"
"XP_015140615.1","422033","MTMR9",422033,"XP_015140615.1"
"XP_015140617.1","422037","NEIL2",422037,"XP_015140617.1"
"XP_015140641.1","422065","EVA1A",422065,"XP_015140641.1"
"XP_015140646.1","107053171","ADGRF4",107053171,"XP_015140646.1"
"XP_015140650.1","771715","CD2AP",771715,"XP_015140650.1"
"XP_015140656.1","101750448","LOC101750448",101750448,"XP_015140656.1"
"XP_015140658.1","107053172","IMP3",107053172,"XP_015140658.1"
"XP_015140661.1","422040","TRAM2",422040,"XP_015140661.1"
"XP_015140662.1","422034","TDH",422034,"XP_015140662.1"
"XP_015140664.1","422029","XKR6",422029,"XP_015140664.1"
"XP_015140665.1","418013","MGAT3",418013,"XP_015140665.1"
"XP_015140675.1","422017","ZNF395",422017,"XP_015140675.1"
"XP_015140679.1","422013","ADCY3",422013,"XP_015140679.1"
"XP_015140694.1","422006","C3H2ORF70",422006,"XP_015140694.1"
"XP_015140695.1","107053186","LOC107053186",107053186,"XP_015140695.1"
"XP_015140696.1","422004","ESCO2",422004,"XP_015140696.1"
"XP_015140704.1","770996","LOC770996",770996,"XP_015140704.1"
"XP_015140705.1","418015","SYNGR1",418015,"XP_015140705.1"
"XP_015140709.1","421998","PTK2B",421998,"XP_015140709.1"
"XP_015140713.1","428660","GVIN1",428660,"XP_015140713.1"
"XP_015140721.1","421992","DTNB",421992,"XP_015140721.1"
"XP_015140722.1","421992","DTNB",421992,"XP_015140722.1"
"XP_015140727.1","422067","C3H2ORF3",422067,"XP_015140727.1"
"XP_015140728.1","428669","TDRD6",428669,"XP_015140728.1"
"XP_015140729.1","422044","PKHD1",422044,"XP_015140729.1"
"XP_015140730.1","107053189","LOC107053189",107053189,"XP_015140730.1"
"XP_015140732.1","101752129","RP1L1",101752129,"XP_015140732.1"
"XP_015140733.1","107053190","LOC107053190",107053190,"XP_015140733.1"
"XP_015140742.1","422171","LOC422171",422171,"XP_015140742.1"
"XP_015140743.1","422175","ZC3H12B",422175,"XP_015140743.1"
"XP_015140745.1","107053196","LOC107053196",107053196,"XP_015140745.1"
"XP_015140746.1","101749816","LOC101749816",101749816,"XP_015140746.1"
"XP_015140749.1","418027","TMEM184B",418027,"XP_015140749.1"
"XP_015140760.1","395441","TLL1",395441,"XP_015140760.1"
"XP_015140774.1","422419","NPY5R",422419,"XP_015140774.1"
"XP_015140781.1","422420","MARCH1",422420,"XP_015140781.1"
"XP_015140790.1","428724","ETFDH",428724,"XP_015140790.1"
"XP_015140791.1","418032","MICALL1",418032,"XP_015140791.1"
"XP_015140794.1","770154","APELA",770154,"XP_015140794.1"
"XP_015140800.1","107053202","TMEM192",107053202,"XP_015140800.1"
"XP_015140802.1","769176","LOC769176",769176,"XP_015140802.1"
"XP_015140804.1","769997","NAF1",769997,"XP_015140804.1"
"XP_015140822.1","107053203","C4H4orf46",107053203,"XP_015140822.1"
"XP_015140824.1","422413","FAM198B",422413,"XP_015140824.1"
"XP_015140825.1","418048","MPST",418048,"XP_015140825.1"
"XP_015140826.1","422411","GLRB",422411,"XP_015140826.1"
"XP_015140827.1","428723","ASIC5",428723,"XP_015140827.1"
"XP_015140831.1","422408","GUCY1B3",422408,"XP_015140831.1"
"XP_015140833.1","422406","MAP9",422406,"XP_015140833.1"
"XP_015140840.1","107053211","LOC107053211",107053211,"XP_015140840.1"
"XP_015140843.1","769052","LOC769052",769052,"XP_015140843.1"
"XP_015140854.1","422426","LOC422426",422426,"XP_015140854.1"
"XP_015140858.1","422434","SH3RF1",422434,"XP_015140858.1"
"XP_015140864.1","422433","NEK1",422433,"XP_015140864.1"
"XP_015140870.1","422432","CLCN3",422432,"XP_015140870.1"
"XP_015140872.1","428729","MFAP3L",428729,"XP_015140872.1"
"XP_015140877.1","770326","ANXA10",770326,"XP_015140877.1"
"XP_015140878.1","373991","CLOCK",373991,"XP_015140878.1"
"XP_015140887.1","395204","PCM1",395204,"XP_015140887.1"
"XP_015140888.1","418062","LARGE",418062,"XP_015140888.1"
"XP_015140894.1","395204","PCM1",395204,"XP_015140894.1"
"XP_015140896.1","395204","PCM1",395204,"XP_015140896.1"
"XP_015140901.1","396033","NFKB1",396033,"XP_015140901.1"
"XP_015140905.1","396407","TEC",396407,"XP_015140905.1"
"XP_015140910.1","396534","PAICS",396534,"XP_015140910.1"
"XP_015140913.1","414873","PDLIM3",414873,"XP_015140913.1"
"XP_015140923.1","418068","C1H12ORF23",418068,"XP_015140923.1"
"XP_015140924.1","422760","SGCB",422760,"XP_015140924.1"
"XP_015140927.1","422787","PDS5A",422787,"XP_015140927.1"
"XP_015140933.1","422786","N4BP2",422786,"XP_015140933.1"
"XP_015140946.1","422782","NSUN7",422782,"XP_015140946.1"
"XP_015140957.1","422778","SLC30A9",422778,"XP_015140957.1"
"XP_015140958.1","422777","BEND4",422777,"XP_015140958.1"
"XP_015140962.1","422776","ATP8A1",422776,"XP_015140962.1"
"XP_015140963.1","770624","GRXCR1",770624,"XP_015140963.1"
"XP_015140969.1","770511","GABRA2",770511,"XP_015140969.1"
"XP_015140971.1","418098","CHPT1",418098,"XP_015140971.1"
"XP_015140973.1","422768","ATP10D",422768,"XP_015140973.1"
"XP_015140976.1","100857733","CORIN",100857733,"XP_015140976.1"
"XP_015140978.1","428783","NIPAL1",428783,"XP_015140978.1"
"XP_015140987.1","422765","FRYL",422765,"XP_015140987.1"
"XP_015140996.1","422759","SPATA18",422759,"XP_015140996.1"
"XP_015141018.1","418112","SLC37A3",418112,"XP_015141018.1"
"XP_015141020.1","422754","FIP1L1",422754,"XP_015141020.1"
"XP_015141023.1","428780","TMEM165",428780,"XP_015141023.1"
"XP_015141027.1","107053246","LOC107053246",107053246,"XP_015141027.1"
"XP_015141034.1","422746","CEP135",422746,"XP_015141034.1"
"XP_015141038.1","422739","SGCZ",422739,"XP_015141038.1"
"XP_015141044.1","428778","LOC428778",428778,"XP_015141044.1"
"XP_015141066.1","422719","SORBS2",422719,"XP_015141066.1"
"XP_015141067.1","422719","SORBS2",422719,"XP_015141067.1"
"XP_015141069.1","422719","SORBS2",422719,"XP_015141069.1"
"XP_015141077.1","422719","SORBS2",422719,"XP_015141077.1"
"XP_015141084.1","422719","SORBS2",422719,"XP_015141084.1"
"XP_015141086.1","107049033","LOC107049033",107049033,"XP_015141086.1"
"XP_015141087.1","422716","CENPE",422716,"XP_015141087.1"
"XP_015141089.1","422712","MANBA",422712,"XP_015141089.1"
"XP_015141092.1","428776","NHEDC2",428776,"XP_015141092.1"
"XP_015141099.1","428776","NHEDC2",428776,"XP_015141099.1"
"XP_015141103.1","422711","BANK1",422711,"XP_015141103.1"
"XP_015141109.1","395113","PPP3CA",395113,"XP_015141109.1"
"XP_015141113.1","772178","EMCN",772178,"XP_015141113.1"
"XP_015141120.1","422708","TRMT10A",422708,"XP_015141120.1"
"XP_015141128.1","100857280","LOC100857280",100857280,"XP_015141128.1"
"XP_015141129.1","422703","EIF4E",422703,"XP_015141129.1"
"XP_015141130.1","422702","TSPAN5",422702,"XP_015141130.1"
"XP_015141132.1","422736","MICU3",422736,"XP_015141132.1"
"XP_015141133.1","429994","GSX2",429994,"XP_015141133.1"
"XP_015141135.1","422788","RFC1",422788,"XP_015141135.1"
"XP_015141139.1","426196","FAM114A1",426196,"XP_015141139.1"
"XP_015141146.1","430829","WDR19",430829,"XP_015141146.1"
"XP_015141151.1","425121","KLHL5",425121,"XP_015141151.1"
"XP_015141159.1","429811","KLF3",429811,"XP_015141159.1"
"XP_015141164.1","428789","NWD2",428789,"XP_015141164.1"
"XP_015141171.1","428790","ARAP2",428790,"XP_015141171.1"
"XP_015141174.1","100858463","DTHD1",100858463,"XP_015141174.1"
"XP_015141175.1","422797","PCDH7",422797,"XP_015141175.1"
"XP_015141181.1","422809","LGI2",422809,"XP_015141181.1"
"XP_015141182.1","422815","PPARGC1A",422815,"XP_015141182.1"
"XP_015141186.1","422810","SOD3",422810,"XP_015141186.1"
"XP_015141193.1","422804","SEL1L3",422804,"XP_015141193.1"
"XP_015141194.1","422802","RBPJ",422802,"XP_015141194.1"
"XP_015141197.1","422800","TBC1D19",422800,"XP_015141197.1"
"XP_015141198.1","418140","FAM60A",418140,"XP_015141198.1"
"XP_015141203.1","422820","LCORL",422820,"XP_015141203.1"
"XP_015141205.1","422820","LCORL",422820,"XP_015141205.1"
"XP_015141207.1","422820","LCORL",422820,"XP_015141207.1"
"XP_015141210.1","422822","NCAPG",422822,"XP_015141210.1"
"XP_015141212.1","395094","FGFBP2",395094,"XP_015141212.1"
"XP_015141213.1","395156","CRMP1",395156,"XP_015141213.1"
"XP_015141239.1","422825","PROM1",422825,"XP_015141239.1"
"XP_015141242.1","422839","RAB28",422839,"XP_015141242.1"
"XP_015141246.1","422845","TMEM128",422845,"XP_015141246.1"
"XP_015141250.1","422862","TBC1D14",422862,"XP_015141250.1"
"XP_015141264.1","422882","ADD1",422882,"XP_015141264.1"
"XP_015141266.1","422883","SH3BP2",422883,"XP_015141266.1"
"XP_015141278.1","422884","TNIP2",422884,"XP_015141278.1"
"XP_015141282.1","770095","EVC2",770095,"XP_015141282.1"
"XP_015141287.1","418154","WNT5B",418154,"XP_015141287.1"
"XP_015141289.1","422832","CPEB2",422832,"XP_015141289.1"
"XP_015141292.1","422838","BOD1L1",422838,"XP_015141292.1"
"XP_015141293.1","422840","HS3ST1",422840,"XP_015141293.1"
"XP_015141297.1","101748527","LOC101748527",101748527,"XP_015141297.1"
"XP_015141299.1","427552","DRD5",427552,"XP_015141299.1"
"XP_015141304.1","422853","C4H4ORF50",422853,"XP_015141304.1"
"XP_015141308.1","422857","WFS1",422857,"XP_015141308.1"
"XP_015141310.1","422860","KIAA0232",422860,"XP_015141310.1"
"XP_015141315.1","100859647","CCDC96",100859647,"XP_015141315.1"
"XP_015141316.1","418160","CECR1",418160,"XP_015141316.1"
"XP_015141317.1","422866","ABLIM2",422866,"XP_015141317.1"
"XP_015141327.1","422866","ABLIM2",422866,"XP_015141327.1"
"XP_015141330.1","422867","SH3TC1",422867,"XP_015141330.1"
"XP_015141331.1","422868","HTRA3",422868,"XP_015141331.1"
"XP_015141332.1","422869","ACOX3",422869,"XP_015141332.1"
"XP_015141337.1","395619","RGS12",395619,"XP_015141337.1"
"XP_015141340.1","395619","RGS12",395619,"XP_015141340.1"
"XP_015141344.1","422877","MSANTD1",422877,"XP_015141344.1"
"XP_015141350.1","107053303","FAM193A",107053303,"XP_015141350.1"
"XP_015141351.1","422844","OTOP1",422844,"XP_015141351.1"
"XP_015141355.1","378905","FAM53A",378905,"XP_015141355.1"
"XP_015141358.1","418172","BPGM",418172,"XP_015141358.1"
"XP_015141360.1","396035","CTNNA2",396035,"XP_015141360.1"
"XP_015141364.1","396515","FGFR3",396515,"XP_015141364.1"
"XP_015141379.1","407775","ST3GAL5",407775,"XP_015141379.1"
"XP_015141384.1","422890","MXD4",422890,"XP_015141384.1"
"XP_015141388.1","422899","TACC3",422899,"XP_015141388.1"
"XP_015141392.1","422912","IMMT",422912,"XP_015141392.1"
"XP_015141395.1","422917","KDM3A",422917,"XP_015141395.1"
"XP_015141408.1","425052","TCP11L2",425052,"XP_015141408.1"
"XP_015141409.1","426024","MAEA",426024,"XP_015141409.1"
"XP_015141414.1","771502","LRRTM1",771502,"XP_015141414.1"
"XP_015141421.1","422927","THNSL2",422927,"XP_015141421.1"
"XP_015141435.1","426978","TXN2",426978,"XP_015141435.1"
"XP_015141475.1","422910","POLR1A",422910,"XP_015141475.1"
"XP_015141476.1","422914","MRPL35",422914,"XP_015141476.1"
"XP_015141480.1","422901","LOC422901",422901,"XP_015141480.1"
"XP_015141493.1","422897","WHSC1",422897,"XP_015141493.1"
"XP_015141496.1","422893","NAT8L",422893,"XP_015141496.1"
"XP_015141497.1","422892","POLN",422892,"XP_015141497.1"
"XP_015141509.1","100859859","RNF212",100859859,"XP_015141509.1"
"XP_015141510.1","422885","FAM193A",422885,"XP_015141510.1"
"XP_015141512.1","396060","PTPRA",396060,"XP_015141512.1"
"XP_015141514.1","422941","DDRGK1",422941,"XP_015141514.1"
"XP_015141516.1","422940","UBOX5",422940,"XP_015141516.1"
"XP_015141528.1","422948","ADAM33",422948,"XP_015141528.1"
"XP_015141529.1","416696","LOC416696",416696,"XP_015141529.1"
"XP_015141532.1","422945","C4H20ORF194",422945,"XP_015141532.1"
"XP_015141535.1","422946","ATRN",422946,"XP_015141535.1"
"XP_015141539.1","422949","ALMS1",422949,"XP_015141539.1"
"XP_015141553.1","422955","EXOC6B",422955,"XP_015141553.1"
"XP_015141554.1","428809","CYP26B1",428809,"XP_015141554.1"
"XP_015141556.1","425353","DYSF",425353,"XP_015141556.1"
"XP_015141557.1","771624","C12ORF75",771624,"XP_015141557.1"
"XP_015141558.1","422943","SLC4A11",422943,"XP_015141558.1"
"XP_015141565.1","423023","VPS37C",423023,"XP_015141565.1"
"XP_015141578.1","100858676","MAX",100858676,"XP_015141578.1"
"XP_015141580.1","428820","COR8",428820,"XP_015141580.1"
"XP_015141583.1","426017","DAGLA",426017,"XP_015141583.1"
"XP_015141595.1","101748423","SYT7",101748423,"XP_015141595.1"
"XP_015141608.1","426629","DAK",426629,"XP_015141608.1"
"XP_015141612.1","101748655","CD6",101748655,"XP_015141612.1"
"XP_015141614.1","107053338","TMEM132A",107053338,"XP_015141614.1"
"XP_015141615.1","107053339","TMEM109",107053339,"XP_015141615.1"
"XP_015141617.1","422966","C5H11ORF9",422966,"XP_015141617.1"
"XP_015141620.1","101747322","WT1",101747322,"XP_015141620.1"
"XP_015141621.1","100858946","CACNA2D4",100858946,"XP_015141621.1"
"XP_015141623.1","395943","PAX6",395943,"XP_015141623.1"
"XP_015141631.1","418141","CAPRIN2",418141,"XP_015141631.1"
"XP_015141634.1","396186","BDNF",396186,"XP_015141634.1"
"XP_015141641.1","421599","QSER1",421599,"XP_015141641.1"
"XP_015141643.1","418124","DGKI",418124,"XP_015141643.1"
"XP_015141645.1","421603","DNAJC24",421603,"XP_015141645.1"
"XP_015141649.1","421606","METTL15",421606,"XP_015141649.1"
"XP_015141655.1","421608","LIN7B",421608,"XP_015141655.1"
"XP_015141659.1","422968","ANO3",422968,"XP_015141659.1"
"XP_015141660.1","418089","STAB2",418089,"XP_015141660.1"
"XP_015141666.1","422971","SLC17A6",422971,"XP_015141666.1"
"XP_015141672.1","418081","CHST11",418081,"XP_015141672.1"
"XP_015141674.1","422973","ANO5",422973,"XP_015141674.1"
"XP_015141679.1","422980","ZDHHC13",422980,"XP_015141679.1"
"XP_015141687.1","422995","SIGIRR",422995,"XP_015141687.1"
"XP_015141693.1","427902","CBX6",427902,"XP_015141693.1"
"XP_015141697.1","423001","LUZP2",423001,"XP_015141697.1"
"XP_015141699.1","417989","PMM1",417989,"XP_015141699.1"
"XP_015141702.1","423017","DEAF1",423017,"XP_015141702.1"
"XP_015141705.1","417986","SNU13",417986,"XP_015141705.1"
"XP_015141706.1","423020","PDDC1",423020,"XP_015141706.1"
"XP_015141710.1","429967","CABP2",429967,"XP_015141710.1"
"XP_015141713.1","421601","CCDC73",421601,"XP_015141713.1"
"XP_015141727.1","418170","LOC418170",418170,"XP_015141727.1"
"XP_015141730.1","422974","SLC6A5",422974,"XP_015141730.1"
"XP_015141733.1","422977","NAV2",422977,"XP_015141733.1"
"XP_015141736.1","422978","E2F8",422978,"XP_015141736.1"
"XP_015141737.1","770601","B4GALNT4",770601,"XP_015141737.1"
"XP_015141739.1","422994","PKP3",422994,"XP_015141739.1"
"XP_015141741.1","422996","ANO9",422996,"XP_015141741.1"
"XP_015141744.1","422996","ANO9",422996,"XP_015141744.1"
"XP_015141747.1","422991","ATHL1",422991,"XP_015141747.1"
"XP_015141752.1","422990","PSMD13",422990,"XP_015141752.1"
"XP_015141753.1","107053353","LOC107053353",107053353,"XP_015141753.1"
"XP_015141760.1","107053356","INAFM2",107053356,"XP_015141760.1"
"XP_015141761.1","423014","PLCB2",423014,"XP_015141761.1"
"XP_015141766.1","423021","NLRP3",423021,"XP_015141766.1"
"XP_015141770.1","770081","EPS8L2",770081,"XP_015141770.1"
"XP_015141771.1","769979","TMEM80",769979,"XP_015141771.1"
"XP_015141773.1","769410","SPTB",769410,"XP_015141773.1"
"XP_015141775.1","431122","NUP160",431122,"XP_015141775.1"
"XP_015141780.1","101750984","PLEKHG3",101750984,"XP_015141780.1"
"XP_015141786.1","426631","FNBP4",426631,"XP_015141786.1"
"XP_015141787.1","426631","FNBP4",426631,"XP_015141787.1"
"XP_015141788.1","426630","AGBL2",426630,"XP_015141788.1"
"XP_015141789.1","107053360","CDK2AP2",107053360,"XP_015141789.1"
"XP_015141791.1","101748150","NUDT8",101748150,"XP_015141791.1"
"XP_015141792.1","101752121","LOC101752121",101752121,"XP_015141792.1"
"XP_015141794.1","429955","LOC429955",429955,"XP_015141794.1"
"XP_015141797.1","418164","MICAL3",418164,"XP_015141797.1"
"XP_015141798.1","101748341","LOC101748341",101748341,"XP_015141798.1"
"XP_015141801.1","418164","MICAL3",418164,"XP_015141801.1"
"XP_015141803.1","421594","TCP11L1",421594,"XP_015141803.1"
"XP_015141804.1","421597","HIPK3",421597,"XP_015141804.1"
"XP_015141811.1","421598","KIAA1549L",421598,"XP_015141811.1"
"XP_015141823.1","396023","DKK3",396023,"XP_015141823.1"
"XP_015141838.1","418164","MICAL3",418164,"XP_015141838.1"
"XP_015141839.1","403089","TEAD1",403089,"XP_015141839.1"
"XP_015141850.1","423029","BTBD10",423029,"XP_015141850.1"
"XP_015141856.1","423032","USP47",423032,"XP_015141856.1"
"XP_015141857.1","418163","BCL2L13",418163,"XP_015141857.1"
"XP_015141862.1","423041","AMPD3",423041,"XP_015141862.1"
"XP_015141866.1","423043","SBF2",423043,"XP_015141866.1"
"XP_015141896.1","428843","PPFIBP2",428843,"XP_015141896.1"
"XP_015141900.1","769290","OVCH2",769290,"XP_015141900.1"
"XP_015141903.1","423026","SYT9",423026,"XP_015141903.1"
"XP_015141906.1","423026","SYT9",423026,"XP_015141906.1"
"XP_015141907.1","428842","OLFML1",428842,"XP_015141907.1"
"XP_015141913.1","418158","IL17RA",418158,"XP_015141913.1"
"XP_015141918.1","423031","MICAL2",423031,"XP_015141918.1"
"XP_015141922.1","423030","PARVA",423030,"XP_015141922.1"
"XP_015141927.1","395891","CACNA1C",395891,"XP_015141927.1"
"XP_015141941.1","423037","MRVI1",423037,"XP_015141941.1"
"XP_015141946.1","423042","ADM",423042,"XP_015141946.1"
"XP_015141947.1","428845","ZNF143",428845,"XP_015141947.1"
"XP_015141956.1","423048","DENND5A",423048,"XP_015141956.1"
"XP_015141960.1","423049","SCUBE2",423049,"XP_015141960.1"
"XP_015141963.1","423049","SCUBE2",423049,"XP_015141963.1"
"XP_015141967.1","423053","C11ORF16",423053,"XP_015141967.1"
"XP_015141970.1","423056","TRIM66",423056,"XP_015141970.1"
"XP_015141980.1","100858792","LMO1",100858792,"XP_015141980.1"
"XP_015141991.1","423061","TUB",423061,"XP_015141991.1"
"XP_015141992.1","423061","TUB",423061,"XP_015141992.1"
"XP_015141993.1","395891","CACNA1C",395891,"XP_015141993.1"
"XP_015141995.1","423067","INSC",423067,"XP_015141995.1"
"XP_015141997.1","423068","SOX6",423068,"XP_015141997.1"
"XP_015142005.1","416689","FAM208B",416689,"XP_015142005.1"
"XP_015142011.1","395097","IGF2",395097,"XP_015142011.1"
"XP_015142016.1","395520","C5H11ORF58",395520,"XP_015142016.1"
"XP_015142063.1","395799","TPH1",395799,"XP_015142063.1"
"XP_015142065.1","396145","INS",396145,"XP_015142065.1"
"XP_015142068.1","423071","NUCB2",423071,"XP_015142068.1"
"XP_015142072.1","423086","CARS",423086,"XP_015142072.1"
"XP_015142076.1","423087","NAP1L4",423087,"XP_015142076.1"
"XP_015142079.1","423087","NAP1L4",423087,"XP_015142079.1"
"XP_015142096.1","423098","BRSK2",423098,"XP_015142096.1"
"XP_015142098.1","423099","TOLLIP",423099,"XP_015142098.1"
"XP_015142099.1","423102","AP2A2",423102,"XP_015142099.1"
"XP_015142111.1","107053388","LOC107053388",107053388,"XP_015142111.1"
"XP_015142117.1","423070","PIK3C2A",423070,"XP_015142117.1"
"XP_015142122.1","423069","PLEKHA7",423069,"XP_015142122.1"
"XP_015142127.1","423069","PLEKHA7",423069,"XP_015142127.1"
