"sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"male","pituitary","nest_eggs","nest","KIAA1147",-0.101040119316526,0.086232716553444,1.06432793228523
"male","pituitary","nest_eggs","nest","ATXN2",-0.10119943106097,0.0626875889354723,1.2028184334974
"male","pituitary","nest_eggs","nest","FAM208A",-0.101287870412534,0.0975662608962463,1.01070033847877
"male","pituitary","nest_eggs","nest","TTC8",-0.101436375598049,0.0333109862121726,1.47741250930329
"male","pituitary","nest_eggs","nest","DENND1A",-0.101978819739067,0.0819512716018678,1.08644430328458
"male","pituitary","nest_eggs","nest","NUP153",-0.102167346017051,0.0656217429804778,1.18295223849202
"male","pituitary","nest_eggs","nest","ARHGAP21",-0.102424096791904,0.0747856088993222,1.12618196599811
"male","pituitary","nest_eggs","nest","KHDRBS1",-0.103841072731127,0.05872857796562,1.2311505148928
"male","pituitary","nest_eggs","nest","RP11-244H3.4",-0.103844639543374,0.0918837721941184,1.03676118359606
"male","pituitary","nest_eggs","nest","TPCN1",-0.103968203682088,0.0612415217325674,1.21295402646747
"male","pituitary","nest_eggs","nest","PCNXL2",-0.103994535392041,0.0352878057687173,1.45237534566851
"male","pituitary","nest_eggs","nest","NAB1",-0.104018032793884,0.0946777536269897,1.02375205491465
"male","pituitary","nest_eggs","nest","UBIAD1",-0.104518471657546,0.0207649941997108,1.68266818586563
"male","pituitary","nest_eggs","nest","DNAJA3",-0.104621488228218,0.00415262871121603,2.38167689765933
"male","pituitary","nest_eggs","nest","GTF3C4",-0.104641628897837,0.0081228784025822,2.09029004799461
"male","pituitary","nest_eggs","nest","WNK1",-0.104745582450047,0.0981833604171999,1.00796210784756
"male","pituitary","nest_eggs","nest","ZDHHC8",-0.10524140257636,0.0286115199753107,1.54345906986494
"male","pituitary","nest_eggs","nest","IGF2R",-0.10558552181645,0.0354583412361445,1.45028158483322
"male","pituitary","nest_eggs","nest","BIRC6",-0.105696558813625,0.0596405768825847,1.22445816441905
"male","pituitary","nest_eggs","nest","DSTYK",-0.105804517393061,0.0656217429804778,1.18295223849202
"male","pituitary","nest_eggs","nest","LRRC41",-0.106436468166033,0.0969832778942073,1.01330314144849
"male","pituitary","nest_eggs","nest","LONP1",-0.106693903898428,0.0218196785465816,1.66115165184457
"male","pituitary","nest_eggs","nest","SPG11",-0.108860241533059,0.0292168389446269,1.53436677345196
"male","pituitary","nest_eggs","nest","TET2",-0.109539532415699,0.0982413857034898,1.00770552039738
"male","pituitary","nest_eggs","nest","TULP4",-0.109595582825125,0.0207649941997108,1.68266818586563
"male","pituitary","nest_eggs","nest","TECPR2",-0.109892728353417,0.0041007588165416,2.38713577270844
"male","pituitary","nest_eggs","nest","BDP1L",-0.109893824658284,0.0836758228392935,1.07740000824646
"male","pituitary","nest_eggs","nest","LOC107048990",-0.110144520154207,0.087725203753816,1.05687561440289
"male","pituitary","nest_eggs","nest","UBE3B",-0.110232778192008,0.0332209530418757,1.4785879126766
"male","pituitary","nest_eggs","nest","PIKFYVE",-0.110541650700439,0.05737223514129,1.24129823028804
"male","pituitary","nest_eggs","nest","PHF3",-0.110957836198346,0.0978665545227502,1.00936570112732
"male","pituitary","nest_eggs","nest","ZC4H2",-0.111239547341497,0.0207649941997108,1.68266818586563
"male","pituitary","nest_eggs","nest","PRDM2",-0.111295486469863,0.0163677206223713,1.78601179646171
"male","pituitary","nest_eggs","nest","DEPDC5",-0.111364048956635,0.00375207383515317,2.4257286239486
"male","pituitary","nest_eggs","nest","TAF4",-0.111602396783211,0.0305411766534417,1.51511423498579
"male","pituitary","nest_eggs","nest","NBAS",-0.112145592103912,0.0332209530418757,1.4785879126766
"male","pituitary","nest_eggs","nest","KIAA0753",-0.11217634006724,0.0438705111989257,1.35782730497096
"male","pituitary","nest_eggs","nest","GPATCH2",-0.112325235162365,0.0292889004482422,1.53329693211575
"male","pituitary","nest_eggs","nest","EPG5",-0.112335803475833,0.0289605616231837,1.53819302025512
"male","pituitary","nest_eggs","nest","AATF",-0.112542381510383,0.0951914981281051,1.02140183817993
"male","pituitary","nest_eggs","nest","CABLES1",-0.11258527819579,0.0821274660064152,1.08551157686109
"male","pituitary","nest_eggs","nest","KLHL36",-0.112817281222976,0.0316091590666962,1.50018705802159
"male","pituitary","nest_eggs","nest","RNF6",-0.112843178808424,0.0831686263433435,1.08004047149284
"male","pituitary","nest_eggs","nest","SOS1",-0.113109704984213,0.087725203753816,1.05687561440289
"male","pituitary","nest_eggs","nest","FOXJ2",-0.113259659177993,0.0974957596334289,1.0110142725871
"male","pituitary","nest_eggs","nest","CCDC71",-0.113616508236193,0.088785515565684,1.05165787907483
"male","pituitary","nest_eggs","nest","AGO1",-0.114359661251747,0.0250052915018641,1.60196807825236
"male","pituitary","nest_eggs","nest","ZFHX4",-0.114793406426101,0.0896690492507528,1.04735743498446
"male","pituitary","nest_eggs","nest","PPM1K",-0.114822486237899,0.0662530287268475,1.17879426336412
"male","pituitary","nest_eggs","nest","ZNF407",-0.115369986147562,0.0432871936373414,1.36364056912618
"male","pituitary","nest_eggs","nest","SIPA1L1",-0.117235868604848,0.0492872316458357,1.30726557451522
"male","pituitary","nest_eggs","nest","ACER3",-0.117416948968574,0.0654552848631227,1.1840552827384
"male","pituitary","nest_eggs","nest","ACVR2A",-0.117570650314178,0.024094210758294,1.61808729509141
"male","pituitary","nest_eggs","nest","WDR70",-0.117769965787654,0.0504480540677819,1.29715558114012
"male","pituitary","nest_eggs","nest","LPHN3",-0.118062467868907,0.0209203894904456,1.67943023414622
"male","pituitary","nest_eggs","nest","PTPLB",-0.118115399432285,0.0576600081224651,1.2391253007695
"male","pituitary","nest_eggs","nest","ABHD13",-0.118256091714238,0.0435497218513896,1.36101461445178
"male","pituitary","nest_eggs","nest","LOC101751641",-0.118276919630245,0.00834233354701538,2.0787124499814
"male","pituitary","nest_eggs","nest","PIGQ",-0.11861672228256,0.0291747076946721,1.53499348651573
"male","pituitary","nest_eggs","nest","PTCH1",-0.118733743107655,0.094652254787077,1.0238690359007
"male","pituitary","nest_eggs","nest","ADCY7",-0.119182600475696,0.0821274660064152,1.08551157686109
"male","pituitary","nest_eggs","nest","KIAA2026",-0.119380849294561,0.0941550698130701,1.02615629027757
"male","pituitary","nest_eggs","nest","TELO2",-0.119402528076022,0.0263915628631586,1.57853489084292
"male","pituitary","nest_eggs","nest","TSC2",-0.120575486804891,0.0826474513150484,1.08277053467423
"male","pituitary","nest_eggs","nest","TRIM23",-0.121711461787963,0.0677894635489981,1.16883780286046
"male","pituitary","nest_eggs","nest","FGFR2",-0.121899621659846,0.0941550698130701,1.02615629027757
"male","pituitary","nest_eggs","nest","DST",-0.122142104117551,0.0431773120268699,1.36474439785714
"male","pituitary","nest_eggs","nest","STK38",-0.122225470290161,0.0443993861696348,1.35262303405167
"male","pituitary","nest_eggs","nest","HERC1",-0.122360238236021,0.0492136292281444,1.30791460701146
"male","pituitary","nest_eggs","nest","PAPD5",-0.122809219723079,0.0143056676707413,1.84449186809626
"male","pituitary","nest_eggs","nest","FHDC1",-0.123103835895292,0.0597829714773758,1.2234225024089
"male","pituitary","nest_eggs","nest","PAK2",-0.123340584267298,0.0574901461335655,1.24040658742429
"male","pituitary","nest_eggs","nest","AFF4",-0.123753144941273,0.0291632033278067,1.53516477420926
"male","pituitary","nest_eggs","nest","RWDD3",-0.123759629388155,0.0792264709812187,1.10112968860853
"male","pituitary","nest_eggs","nest","RYBP",-0.123983595191006,0.0719153447458424,1.1431784332969
"male","pituitary","nest_eggs","nest","SORL1",-0.124245156820579,0.0923588072366194,1.03452168439388
"male","pituitary","nest_eggs","nest","MYCBP2",-0.124515317984568,0.0062723845742193,2.20256732192102
"male","pituitary","nest_eggs","nest","ARID2",-0.124972906831582,0.0656921274721973,1.18248667306185
"male","pituitary","nest_eggs","nest","TNIK",-0.125133645237119,0.0685390395355547,1.16406198580244
"male","pituitary","nest_eggs","nest","ASCC2",-0.125326760541877,0.0444747711791957,1.35188627766491
"male","pituitary","nest_eggs","nest","PI4KA",-0.125543528756609,0.0108015632091176,1.96651338859022
"male","pituitary","nest_eggs","nest","ARID1B",-0.125563384109113,0.025125220130942,1.59989012454719
"male","pituitary","nest_eggs","nest","RBM15",-0.125881195791437,0.0582720682535863,1.23453956719938
"male","pituitary","nest_eggs","nest","ZC3H12A",-0.126049024950669,0.0740553025735046,1.13044383929045
"male","pituitary","nest_eggs","nest","C14H17ORF103",-0.126201110468796,0.0974957596334289,1.0110142725871
"male","pituitary","nest_eggs","nest","SH3GL1",-0.12651260758422,0.0494593819049261,1.3057513153293
"male","pituitary","nest_eggs","nest","TTC28",-0.126569941409694,0.0695598263171185,1.15764151105132
"male","pituitary","nest_eggs","nest","SPIRE1",-0.126952877972669,0.0936970277199905,1.02827418568939
"male","pituitary","nest_eggs","nest","UNC79",-0.127137397690721,0.0716748850856133,1.14463299467341
"male","pituitary","nest_eggs","nest","ZNF618",-0.127230414133906,0.0665827252981209,1.17663843270425
"male","pituitary","nest_eggs","nest","ATXN7",-0.127854410686691,0.0250932242382578,1.60044353243113
"male","pituitary","nest_eggs","nest","ATAD5",-0.128789190960236,0.0945755770997626,1.02422099996408
"male","pituitary","nest_eggs","nest","HECW2",-0.129138917132671,0.0143253480881899,1.84389481641513
"male","pituitary","nest_eggs","nest","SF3A1",-0.129352294810977,0.0884433348235579,1.05333489037912
"male","pituitary","nest_eggs","nest","ATF7IP",-0.129646161530447,0.0238431602147853,1.6226361829551
"male","pituitary","nest_eggs","nest","VPS50",-0.129912815164872,0.0289605616231837,1.53819302025512
"male","pituitary","nest_eggs","nest","TEF",-0.130179897387247,0.0910194907181238,1.04086559883322
"male","pituitary","nest_eggs","nest","ZDHHC14",-0.131101639001043,0.072123594923207,1.14192263446764
"male","pituitary","nest_eggs","nest","ADCY5",-0.131504441441142,0.0333420700231404,1.47700744074917
"male","pituitary","nest_eggs","nest","LOC101750338",-0.131765028187636,0.0536816749480186,1.27017394199455
"male","pituitary","nest_eggs","nest","CEP350",-0.131836096374122,0.00634413671406041,2.19762746668631
"male","pituitary","nest_eggs","nest","MAST4",-0.131916719812867,0.0215430135882192,1.66669354462257
"male","pituitary","nest_eggs","nest","ATP2B1",-0.132201155694601,0.0750567959596055,1.12460997878202
"male","pituitary","nest_eggs","nest","IFT140",-0.132683408012674,0.013945354753941,1.85557043330045
"male","pituitary","nest_eggs","nest","SMG7",-0.133503644628947,0.0584808339517167,1.23298644285515
"male","pituitary","nest_eggs","nest","ZMYND8",-0.133783004449116,0.00303424527464379,2.5179493157316
"male","pituitary","nest_eggs","nest","CCDC6",-0.133796834020001,0.0301113960491836,1.52126910890432
"male","pituitary","nest_eggs","nest","MICALL1",-0.134004463424462,0.0991365335939761,1.00376627069744
"male","pituitary","nest_eggs","nest","AXIN2",-0.134118765951527,0.0707734140903667,1.15012985364099
"male","pituitary","nest_eggs","nest","JMJD6",-0.134395186967966,0.086866501545067,1.06114766887803
"male","pituitary","nest_eggs","nest","TTBK1",-0.135152833486224,0.0286115199753107,1.54345906986494
"male","pituitary","nest_eggs","nest","RERE",-0.135618609376156,0.071083217701342,1.14823292135199
"male","pituitary","nest_eggs","nest","BRAF",-0.136239387288695,0.0805543840777986,1.09391081863416
"male","pituitary","nest_eggs","nest","DENND2A",-0.136364791556931,0.0626875889354723,1.2028184334974
"male","pituitary","nest_eggs","nest","HERC2",-0.137962270411625,0.0102906432849729,1.98755747592933
"male","pituitary","nest_eggs","nest","CHERP",-0.138009572593094,0.0741913934854952,1.12964647179035
"male","pituitary","nest_eggs","nest","TSHZ1",-0.138117326386557,0.0905902120457534,1.04291872378185
"male","pituitary","nest_eggs","nest","RASAL2",-0.138167307566403,0.0882914208131791,1.05408149432176
"male","pituitary","nest_eggs","nest","BRD3",-0.13827246100037,0.0244370105935321,1.6119519229033
"male","pituitary","nest_eggs","nest","SRPK1",-0.13876070198938,0.000196551220012349,3.70652425612786
"male","pituitary","nest_eggs","nest","PROSER2",-0.138854795366775,0.0997432117259037,1.0011166516342
"male","pituitary","nest_eggs","nest","CERS6",-0.140297424910944,0.0210514858136604,1.6767172462463
"male","pituitary","nest_eggs","nest","KCNT2",-0.140676524174995,0.0663192352459575,1.178360490455
"male","pituitary","nest_eggs","nest","TAOK3",-0.141259494837015,0.0163677206223713,1.78601179646171
"male","pituitary","nest_eggs","nest","STK38L",-0.141511801765959,0.042085881016571,1.37586357696782
"male","pituitary","nest_eggs","nest","SP4",-0.141834209611718,0.0685390395355547,1.16406198580244
"male","pituitary","nest_eggs","nest","EPS15L1",-0.141838623540449,0.0322457626435969,1.49152734711898
"male","pituitary","nest_eggs","nest","TTC25",-0.142077713876503,0.00683355047238826,2.16535359354755
"male","pituitary","nest_eggs","nest","IFT74",-0.142158175602204,0.0887608176140191,1.05177870594858
"male","pituitary","nest_eggs","nest","GOLGB1",-0.142245800058394,0.0289605616231837,1.53819302025512
"male","pituitary","nest_eggs","nest","SENP7",-0.142293643412786,0.0790389223413915,1.10215898978148
"male","pituitary","nest_eggs","nest","CRTC1",-0.14236094407492,0.0519194992224721,1.28466950507452
"male","pituitary","nest_eggs","nest","SHROOM2",-0.142703945428288,0.0997432117259037,1.0011166516342
"male","pituitary","nest_eggs","nest","MED14",-0.142734458390969,0.00317075933629621,2.49883672009369
"male","pituitary","nest_eggs","nest","ARHGAP17",-0.143090321016515,0.0649218471635897,1.18760913207529
"male","pituitary","nest_eggs","nest","PDXK",-0.143107907130833,0.071083217701342,1.14823292135199
"male","pituitary","nest_eggs","nest","RC3H2",-0.143194541656341,0.00681594678514323,2.16647380894101
"male","pituitary","nest_eggs","nest","LOC101750600",-0.143496998894808,0.0703135042513866,1.15296125736096
"male","pituitary","nest_eggs","nest","IQSEC1",-0.143958639303326,0.0403530562534414,1.39412356716893
"male","pituitary","nest_eggs","nest","TMF1",-0.144211947765054,0.0123810172148668,1.90724367254891
"male","pituitary","nest_eggs","nest","EPHA1",-0.144672072617032,0.0946777536269897,1.02375205491465
"male","pituitary","nest_eggs","nest","NF1",-0.145281938437211,0.0489158788402251,1.31055013937783
"male","pituitary","nest_eggs","nest","LOC107055769",-0.146458602382429,0.0115434295072644,1.93766514483637
"male","pituitary","nest_eggs","nest","ZNF592",-0.147658899747058,0.0685485004308969,1.16400204140999
"male","pituitary","nest_eggs","nest","VOPP1",-0.147688880458448,0.035479103482744,1.45002736283739
"male","pituitary","nest_eggs","nest","ABCA5",-0.147809992620839,0.0223561463681889,1.65060305567231
"male","pituitary","nest_eggs","nest","FOXK2",-0.148014980464985,0.000972355521927962,3.01217491513417
"male","pituitary","nest_eggs","nest","GBF1",-0.148514591534189,0.0956853952934215,1.01915434464225
"male","pituitary","nest_eggs","nest","ZC3H6",-0.14906668207108,0.0750567959596055,1.12460997878202
"male","pituitary","nest_eggs","nest","DACH1",-0.149473175880496,0.0891914345582348,1.04967685081119
"male","pituitary","nest_eggs","nest","RP11-345J4.5",-0.150387392248375,0.0212027933215529,1.67360692000414
"male","pituitary","nest_eggs","nest","ASCC3",-0.150395437965363,0.0205678671763442,1.68681074095325
"male","pituitary","nest_eggs","nest","PHF21B",-0.150641482412608,0.0115276627188807,1.93825873877559
"male","pituitary","nest_eggs","nest","RNF216",-0.150662857472131,0.0713538091981245,1.14658283727158
"male","pituitary","nest_eggs","nest","SLX4",-0.150971741454164,0.0611335382733063,1.21372046748353
"male","pituitary","nest_eggs","nest","MAML1",-0.151655097894159,0.0492136292281444,1.30791460701146
"male","pituitary","nest_eggs","nest","SEC16A",-0.151854598355737,0.0115274843999698,1.93826545683457
"male","pituitary","nest_eggs","nest","RASGRF1",-0.152538044827472,0.0729384006411253,1.13704376392256
"male","pituitary","nest_eggs","nest","SYT16",-0.152555873008712,0.0471405959114133,1.32660493179467
"male","pituitary","nest_eggs","nest","NCOR1",-0.153064783576987,0.0240723421723191,1.61848165201715
"male","pituitary","nest_eggs","nest","GAS7",-0.153150441203855,0.0529851991257918,1.27584542918604
"male","pituitary","nest_eggs","nest","SPPL2B",-0.153202995294703,0.0500339057793919,1.30073559361412
"male","pituitary","nest_eggs","nest","NCOA6",-0.153225295404978,0.0646328836092651,1.18954646750832
"male","pituitary","nest_eggs","nest","ATP7B",-0.153326886788578,0.0949010295399635,1.02272907607534
"male","pituitary","nest_eggs","nest","WHSC1L1",-0.153625883436333,0.0954150910488712,1.02038293094654
"male","pituitary","nest_eggs","nest","ATXN1",-0.153743524395381,0.00146710815737936,2.83353786814611
"male","pituitary","nest_eggs","nest","MANBA",-0.15380950244433,0.0117703115041729,1.92921204329478
"male","pituitary","nest_eggs","nest","DSCAM",-0.154265039348212,0.039698299970612,1.4012280909495
