"gene","counts","sex","tissue","treatment","samples"
"POMC",11.9639702661126,"female","pituitary","inc.d9","y128.g23.x_female_pituitary_inc.d9"
"POMC",11.4258546873788,"female","pituitary","inc.d3","y13.x_female_pituitary_inc.d3"
"POMC",11.6155527249035,"female","pituitary","inc.d17","y130.o170.x_female_pituitary_inc.d17"
"POMC",11.855434559224,"female","pituitary","inc.d17","y135.blu107.x_female_pituitary_inc.d17.NYNO"
"POMC",13.1780984336722,"female","pituitary","inc.d17","y136.x_female_pituitary_inc.d17"
"POMC",13.4657021860655,"female","pituitary","inc.d9","y140.w119.x_female_pituitary_inc.d9"
"POMC",11.9957307923991,"female","pituitary","prolong","y146.r32.x_female_pituitary_inc.prolong"
"POMC",12.813374196538,"female","pituitary","hatch","y15.x_female_pituitary_hatch"
"POMC",11.8125756312839,"female","pituitary","n5","y6.o54_female_pituitary_n5"
"POMC",11.2215890564218,"female","pituitary","hatch","y7.g58_female_pituitary_hatch"
"POMC",11.7953999573558,"female","pituitary","m.inc.d17","y85.r71.x_female_pituitary_m.inc.d17"
"POMC",12.1129059237808,"female","pituitary","n5","y94.g133.x_female_pituitary_n5"
"POMC",11.20749608191,"female","pituitary","n9","y97.x_female_pituitary_n9"
"POMC",11.9793645302377,"female","pituitary","m.n2","y98.g54_female_pituitary_m.hatch"
"PRL",18.1684833018758,"female","pituitary","control","L.G118_female_pituitary_control.NYNO"
"PRL",17.2637368498893,"female","pituitary","control","R.G106_female_pituitary_control"
"PRL",18.8731746862198,"female","pituitary","control","R.R20_female_pituitary_control"
"PRL",17.1031764151055,"female","pituitary","control","R.R9_female_pituitary_control.NYNO"
"PRL",18.9290285706641,"female","pituitary","control","R.W44_female_pituitary_control.NYNO"
"PRL",19.0023527546185,"female","pituitary","prolong","blk.s031.pu.d_female_pituitary_prolong"
"PRL",20.7472510101463,"female","pituitary","m.n2","blk.s032.g.w_female_pituitary_m.hatch"
"PRL",17.5763077789857,"female","pituitary","m.inc.d3","blk.s049.y.g_female_pituitary_m.inc.d3"
"PRL",18.1593294454575,"female","pituitary","m.inc.d3","blk.s060.pu.w_female_pituitary_m.inc.d3.NYNO"
"PRL",17.8467019477844,"female","pituitary","inc.d9","blk.s061.pu.y_female_pituitary_inc.d9"
"PRL",18.0313257488588,"female","pituitary","early","blk.y.l.s109_female_pituitary_m.inc.d8"
"PRL",20.0760519088183,"female","pituitary","m.n2","blk0.x_female_pituitary_m.n2"
"PRL",17.9135082814436,"female","pituitary","bldg","blk11.x_female_pituitary_bldg"
"PRL",21.1296686990952,"female","pituitary","extend","blk19.x_female_pituitary_extend"
"PRL",20.728848305182,"female","pituitary","hatch","blk21.x_female_pituitary_hatch"
"PRL",19.528801490441,"female","pituitary","n9","blk4.x_female_pituitary_n9"
"PRL",21.2122053239083,"female","pituitary","control","blu.o.x.ATLAS_female_pituitary_control"
"PRL",20.2646556714689,"female","pituitary","hatch","blu103.x_female_pituitary_hatch.NYNO"
"PRL",19.1218969193792,"female","pituitary","prolong","blu115.y150.x_female_pituitary_inc.prolong"
"PRL",17.773612594915,"female","pituitary","early","blu119.w84.x_female_pituitary_m.inc.d8"
"PRL",21.0097003273642,"female","pituitary","hatch","blu124.w180.x_female_pituitary_hatch"
"PRL",19.0269657667973,"female","pituitary","n9","blu36.w16_female_pituitary_n9"
"PRL",17.2417511753478,"female","pituitary","bldg","blu38.g135.x_female_pituitary_bldg"
"PRL",17.8322762617171,"female","pituitary","inc.d3","blu39.o26.x_female_pituitary_inc.d3.NYNO"
"PRL",19.8563126656074,"female","pituitary","extend","blu44.y102_female_pituitary_extend"
"PRL",18.049139090318,"female","pituitary","inc.d9","blu47.y96.x_female_pituitary_inc.d9"
"PRL",20.3069148499148,"female","pituitary","n5","blu55.g51_female_pituitary_n5"
"PRL",18.1561157093436,"female","pituitary","m.inc.d3","blu56.o53_female_pituitary_m.inc.d3"
"PRL",17.0244035597102,"female","pituitary","m.inc.d9","blu63.g62_female_pituitary_m.inc.d9"
"PRL",18.4698549514784,"female","pituitary","early","blu80.r97_female_pituitary_m.inc.d8"
"PRL",17.8009567524521,"female","pituitary","m.inc.d9","d.r.blk.s159_female_pituitary_m.inc.d9"
"PRL",19.7106596601701,"female","pituitary","m.inc.d17","d.s112.blk.w_female_pituitary_m.inc.d17"
"PRL",17.5013093847216,"female","pituitary","m.inc.d3","d.s177.blk.r_female_pituitary_m.inc.d3"
"PRL",17.5208093504587,"female","pituitary","lay","g.blk.s004.pk_female_pituitary_lay"
"PRL",19.5575915582287,"female","pituitary","m.n2","g.s076.pk.r_female_pituitary_m.hatch"
"PRL",16.8178441270408,"female","pituitary","lay","g.s078.blk.o_female_pituitary_lay"
"PRL",19.1994012254121,"female","pituitary","m.inc.d17","g.y.blk.s006_female_pituitary_m.inc.d17"
"PRL",16.6667830642796,"female","pituitary","bldg","g141.blu27.x_female_pituitary_bldg"
"PRL",20.4182851086459,"female","pituitary","inc.d17","g142.r40.x_female_pituitary_inc.d17"
"PRL",18.3996639598168,"female","pituitary","m.inc.d3","g144.r54.x_female_pituitary_m.inc.d3"
"PRL",20.7702032369166,"female","pituitary","extend","g17.w108.x_female_pituitary_extend"
"PRL",20.8328686164626,"female","pituitary","extend","g22.blu118_female_pituitary_extend"
"PRL",18.3423577726853,"female","pituitary","inc.d3","g6.w197.x_female_pituitary_inc.d3"
"PRL",19.7564634079466,"female","pituitary","m.inc.d17","g63.blu65_female_pituitary_m.inc.d17"
"PRL",17.3309938702435,"female","pituitary","m.inc.d9","g73.x_female_pituitary_m.inc.d9"
"PRL",17.5839011505931,"female","pituitary","inc.d9","g75.x_female_pituitary_inc.d9"
"PRL",20.1153914088544,"female","pituitary","m.n2","l.s.w.d_female_pituitary_m.hatch"
"PRL",20.9173088921374,"female","pituitary","prolong","l.s052.pk.r_female_pituitary_prolong"
"PRL",16.2470266014148,"female","pituitary","bldg","l.s120.y.blk_female_pituitary_bldg"
"PRL",20.6456644328012,"female","pituitary","prolong","l.s166.o.w_female_pituitary_prolong"
"PRL",19.4369708365763,"female","pituitary","m.inc.d17","o.s084.w.blk_female_pituitary_m.inc.d17"
"PRL",17.9791652705194,"female","pituitary","inc.d3","o156.w80.x_female_pituitary_inc.d3"
"PRL",17.7709424532615,"female","pituitary","inc.d3","o165.w122.x_female_pituitary_inc.d3.NYNO"
"PRL",20.0205228205124,"female","pituitary","m.inc.d17","o169.r28.x_female_pituitary_m.inc.d17"
"PRL",21.2465582240902,"female","pituitary","hatch","o172.w115.x_female_pituitary_hatch.NYNO"
"PRL",18.2004341958546,"female","pituitary","inc.d3","o173.w179.x_female_pituitary_inc.d3"
"PRL",19.7315811960677,"female","pituitary","inc.d17","o35.r51.x_female_pituitary_inc.d17"
"PRL",17.1082927808139,"female","pituitary","m.inc.d9","o36.r62.x_female_pituitary_m.inc.d9"
"PRL",17.556680139682,"female","pituitary","bldg","o38.blu29.x_female_pituitary_bldg"
"PRL",17.9552560529176,"female","pituitary","m.inc.d9","o45.g128.x_female_pituitary_m.inc.d9"
"PRL",20.5079617975882,"female","pituitary","inc.d17","o52.blu53_female_pituitary_inc.d17"
"PRL",18.1670627391627,"female","pituitary","inc.d9","o73.x_female_pituitary_inc.d9"
"PRL",18.4420644475327,"female","pituitary","early","p.g.blk.s040_female_pituitary_m.inc.d8"
"PRL",18.2201335035819,"female","pituitary","m.inc.d17","pk.s011.o.y_female_pituitary_m.inc.d17"
"PRL",20.3558189063309,"female","pituitary","m.n2","pk.s054.d.g_female_pituitary_m.hatch"
"PRL",18.3367458725241,"female","pituitary","early","pk.s055.d.l_female_pituitary_m.inc.d8"
"PRL",19.1094267422416,"female","pituitary","control","r.r.x.ATLAS.R2XR_female_pituitary_control"
"PRL",19.3230249579293,"female","pituitary","control","r.r.x.ATLAS_female_pituitary_control"
"PRL",17.644108136691,"female","pituitary","m.inc.d3","r.s035.y.blk_female_pituitary_m.inc.d3"
"PRL",17.6122282571497,"female","pituitary","bldg","r.s056.g.o_female_pituitary_bldg"
"PRL",18.8027394738008,"female","pituitary","extend","r.s131.o.d_female_pituitary_extend"
"PRL",19.5496856846177,"female","pituitary","n9","r.s171.l.w_female_pituitary_n9"
"PRL",20.1381233150012,"female","pituitary","hatch","r183.o22_female_pituitary_hatch"
"PRL",20.8610566799755,"female","pituitary","prolong","r194.x_female_pituitary_prolong"
"PRL",17.838786254476,"female","pituitary","inc.d3","r27.w111.blu125_female_pituitary_inc.d3"
"PRL",17.7698951954793,"female","pituitary","inc.d9","r30.w112.r46_female_pituitary_inc.d9"
"PRL",18.5657454483297,"female","pituitary","inc.d9","r36.w184.x_female_pituitary_inc.d9"
"PRL",20.5638107053597,"female","pituitary","inc.d17","r49.w189.x_female_pituitary_inc.d17"
"PRL",16.6770846209549,"female","pituitary","control","r6.x_female_pituitary_control"
"PRL",17.6407777224322,"female","pituitary","inc.d3","r73.g127.x_female_pituitary_inc.d3"
"PRL",17.624444518208,"female","pituitary","bldg","r83.g45_female_pituitary_bldg"
"PRL",19.5884555168076,"female","pituitary","n9","r95.blu99_female_pituitary_n9"
"PRL",17.9036495034925,"female","pituitary","lay","s.o.pk_female_pituitary_lay"
"PRL",20.7558856891791,"female","pituitary","prolong","s.pu.pk_female_pituitary_prolong"
"PRL",19.5533925616569,"female","pituitary","control","s.x.ATLAS_female_pituitary_control"
"PRL",18.0566013406679,"female","pituitary","early","s002.x_female_pituitary_m.inc.d8"
"PRL",19.3250780653942,"female","pituitary","m.inc.d17","s038.g.d.blk_female_pituitary_m.inc.d17"
"PRL",15.2586169475968,"female","pituitary","bldg","s063.d.blk.l_female_pituitary_bldg"
"PRL",17.9568597793643,"female","pituitary","m.inc.d3","s069.pk.pu.g_female_pituitary_m.inc.d3"
"PRL",20.3063937225531,"female","pituitary","extend","s089.blk.pk.pu_female_pituitary_extend"
"PRL",18.0602469313378,"female","pituitary","early","s091.blk.r.g_female_pituitary_m.inc.d8"
"PRL",16.6069767497922,"female","pituitary","bldg","s092.blk.r.o_female_pituitary_bldg"
"PRL",16.727398030275,"female","pituitary","m.inc.d3","s093.blk.y.d_female_pituitary_m.inc.d3"
"PRL",17.0573388650896,"female","pituitary","lay","s095.g.blk.o_female_pituitary_lay"
"PRL",20.1186060619492,"female","pituitary","m.inc.d17","s100.l.pk.blk_female_pituitary_m.inc.d17"
"PRL",17.7164927463093,"female","pituitary","m.inc.d3","s103.y.pk.blk_female_pituitary_m.inc.d3"
"PRL",18.1393826442809,"female","pituitary","lay","s136.d.w.o_female_pituitary_lay"
"PRL",20.1236767026818,"female","pituitary","extend","s137.g.blk.y_female_pituitary_extend"
"PRL",17.7977125396598,"female","pituitary","lay","s142.o.pk.pu_female_pituitary_lay"
"PRL",17.1963496994347,"female","pituitary","lay","s176.blk.pu.r_female_pituitary_lay"
"PRL",20.220820373034,"female","pituitary","extend","s186.l.o.pk_female_pituitary_extend"
"PRL",20.0174028043041,"female","pituitary","m.n2","s333.y.blk.pk_female_pituitary_m.hatch"
"PRL",16.7501404775042,"female","pituitary","control","w191.r1_female_pituitary_control"
"PRL",20.8032306525097,"female","pituitary","prolong","x.blk20_female_pituitary_prolong"
"PRL",18.1269422141111,"female","pituitary","inc.d9","x.blu101.w43_female_pituitary_inc.d9"
"PRL",18.7000621906988,"female","pituitary","inc.d3","x.blu102.w105_female_pituitary_inc.d3"
"PRL",19.5931038321561,"female","pituitary","n5","x.blu109.w121_female_pituitary_n5"
"PRL",20.9403932143826,"female","pituitary","inc.d17","x.blu116.w107_female_pituitary_inc.d17.NYNO"
"PRL",17.5276432967129,"female","pituitary","inc.d9","x.blu122.r66_female_pituitary_inc.d9"
"PRL",17.9037966779496,"female","pituitary","m.inc.d9","x.blu25_female_pituitary_m.inc.d9"
"PRL",17.263536690968,"female","pituitary","n9","x.blu43.g132_female_pituitary_n9"
"PRL",15.0840778203035,"female","pituitary","lay","x.blu6.y80_female_pituitary_lay"
"PRL",19.8540545458666,"female","pituitary","m.inc.d17","x.blu94_female_pituitary_m.inc.d17"
"PRL",19.9273738599251,"female","pituitary","m.n2","x.blu96_female_pituitary_m.n2"
"PRL",17.921278123422,"female","pituitary","early","x.g26_female_pituitary_m.inc.d8"
"PRL",19.9126479346165,"female","pituitary","n5","x.g37_female_pituitary_n5"
"PRL",18.1270183281016,"female","pituitary","n9","x.g4.w50_female_pituitary_n9"
"PRL",20.3848070975551,"female","pituitary","n5","x.g43_female_pituitary_n5"
"PRL",19.6154233859857,"female","pituitary","n5","x.g49_female_pituitary_n5.NYNO"
"PRL",20.1121824515801,"female","pituitary","prolong","x.g50_female_pituitary_inc.prolong"
"PRL",18.9660960999588,"female","pituitary","inc.d9","x.g9.o166_female_pituitary_inc.d9.NYNO"
"PRL",20.5859004281286,"female","pituitary","inc.d17","x.o159.w90_female_pituitary_inc.d17"
"PRL",20.1251280675472,"female","pituitary","m.n2","x.o171.w45_female_pituitary_m.hatch"
"PRL",18.803777232198,"female","pituitary","n5","x.o175.g21_female_pituitary_n5"
"PRL",21.1266506125236,"female","pituitary","hatch","x.o37.blu50_female_pituitary_hatch"
"PRL",20.1188314840733,"female","pituitary","m.n2","x.o61_female_pituitary_extend.hatch"
"PRL",19.7587374393803,"female","pituitary","n5","x.o70_female_pituitary_n5"
"PRL",18.6102423985052,"female","pituitary","m.inc.d3","x.r180_female_pituitary_m.inc.d3"
"PRL",17.9639492898084,"female","pituitary","inc.d3","x.r33.w183_female_pituitary_inc.d3"
"PRL",16.8724103787875,"female","pituitary","bldg","x.r39.g10_female_pituitary_bldg"
"PRL",21.153926814627,"female","pituitary","hatch","x.r44.w95_female_pituitary_hatch"
"PRL",21.1235800866714,"female","pituitary","inc.d17","x.r48.y139_female_pituitary_inc.d17.NYNO"
"PRL",19.0344193855642,"female","pituitary","n5","x.r50.w97_female_pituitary_n5"
"PRL",19.4335403440923,"female","pituitary","m.n2","x.r74.o29_female_pituitary_m.hatch"
"PRL",17.7648890228392,"female","pituitary","m.inc.d9","x.r76_female_pituitary_m.inc.d9"
"PRL",17.904962787645,"female","pituitary","early","x.s188_female_pituitary_m.inc.d8"
"PRL",19.6707988813825,"female","pituitary","n9","x.w178_female_pituitary_n9"
"PRL",18.0878866335452,"female","pituitary","lay","x.w51_female_pituitary_lay"
"PRL",18.4371889990666,"female","pituitary","n9","x.w6_female_pituitary_n9"
"PRL",18.1231754691639,"female","pituitary","inc.d9","x.y109_female_pituitary_inc.d9"
"PRL",19.8502060563929,"female","pituitary","m.inc.d17","x.y119.w11_female_pituitary_m.inc.d17"
"PRL",19.5297580137219,"female","pituitary","n9","x.y138.w176_female_pituitary_n9"
"PRL",20.7612405978032,"female","pituitary","prolong","x.y145.r55_female_pituitary_inc.prolong"
"PRL",17.4257643241927,"female","pituitary","early","x.y5_female_pituitary_m.inc.d8"
"PRL",20.1271276265093,"female","pituitary","extend","x.y64_female_pituitary_extend"
"PRL",20.8250594804865,"female","pituitary","hatch","x.y90_female_pituitary_hatch"
"PRL",17.636554985647,"female","pituitary","inc.d9","x.y93.g126_female_pituitary_inc.d9"
"PRL",19.1188216856305,"female","pituitary","n9","x.y9_female_pituitary_n9"
"PRL",17.595268270907,"female","pituitary","lay","y.s156.o.r_female_pituitary_lay"
"PRL",16.3109212415603,"female","pituitary","m.inc.d9","y12.x_female_pituitary_m.inc.d9"
"PRL",20.7984645659968,"female","pituitary","inc.d17","y126.w92.x_female_pituitary_inc.d17"
"PRL",17.4531323201347,"female","pituitary","inc.d9","y128.g23.x_female_pituitary_inc.d9"
"PRL",16.695473412922,"female","pituitary","inc.d3","y13.x_female_pituitary_inc.d3"
"PRL",20.5542277833732,"female","pituitary","inc.d17","y130.o170.x_female_pituitary_inc.d17"
"PRL",21.1685596530306,"female","pituitary","inc.d17","y135.blu107.x_female_pituitary_inc.d17.NYNO"
"PRL",18.2631454768785,"female","pituitary","inc.d17","y136.x_female_pituitary_inc.d17"
"PRL",18.0650305420134,"female","pituitary","inc.d9","y140.w119.x_female_pituitary_inc.d9"
"PRL",20.405854372172,"female","pituitary","prolong","y146.r32.x_female_pituitary_inc.prolong"
"PRL",20.3931617147991,"female","pituitary","hatch","y15.x_female_pituitary_hatch"
"PRL",19.8923590478977,"female","pituitary","n5","y6.o54_female_pituitary_n5"
"PRL",20.8829727082188,"female","pituitary","hatch","y7.g58_female_pituitary_hatch"
"PRL",19.706481011583,"female","pituitary","m.inc.d17","y85.r71.x_female_pituitary_m.inc.d17"
"PRL",20.3177618848101,"female","pituitary","n5","y94.g133.x_female_pituitary_n5"
"PRL",19.061181120421,"female","pituitary","n9","y97.x_female_pituitary_n9"
"PRL",20.2429142309531,"female","pituitary","m.n2","y98.g54_female_pituitary_m.hatch"
"PRLH",7.44724738454873,"female","pituitary","control","L.G118_female_pituitary_control.NYNO"
"PRLH",6.04619193467693,"female","pituitary","control","R.G106_female_pituitary_control"
"PRLH",6.27085473115847,"female","pituitary","control","R.R20_female_pituitary_control"
"PRLH",6.80357099409832,"female","pituitary","control","R.R9_female_pituitary_control.NYNO"
"PRLH",9.27608635776236,"female","pituitary","control","R.W44_female_pituitary_control.NYNO"
"PRLH",5.09617484266787,"female","pituitary","prolong","blk.s031.pu.d_female_pituitary_prolong"
"PRLH",5.95378102499381,"female","pituitary","m.n2","blk.s032.g.w_female_pituitary_m.hatch"
"PRLH",5.57333485261957,"female","pituitary","m.inc.d3","blk.s049.y.g_female_pituitary_m.inc.d3"
"PRLH",7.14190203421406,"female","pituitary","m.inc.d3","blk.s060.pu.w_female_pituitary_m.inc.d3.NYNO"
"PRLH",5.09617484266787,"female","pituitary","inc.d9","blk.s061.pu.y_female_pituitary_inc.d9"
"PRLH",5.34673850570184,"female","pituitary","early","blk.y.l.s109_female_pituitary_m.inc.d8"
"PRLH",6.21566794102714,"female","pituitary","m.n2","blk0.x_female_pituitary_m.n2"
"PRLH",5.09617484266787,"female","pituitary","bldg","blk11.x_female_pituitary_bldg"
"PRLH",5.67753706658155,"female","pituitary","extend","blk19.x_female_pituitary_extend"
"PRLH",5.73709659000102,"female","pituitary","hatch","blk21.x_female_pituitary_hatch"
"PRLH",6.2794708572821,"female","pituitary","n9","blk4.x_female_pituitary_n9"
"PRLH",5.51569132765887,"female","pituitary","control","blu.o.x.ATLAS_female_pituitary_control"
"PRLH",5.55844161672748,"female","pituitary","hatch","blu103.x_female_pituitary_hatch.NYNO"
"PRLH",6.29998430505228,"female","pituitary","prolong","blu115.y150.x_female_pituitary_inc.prolong"
"PRLH",5.31208011086853,"female","pituitary","early","blu119.w84.x_female_pituitary_m.inc.d8"
"PRLH",5.09617484266787,"female","pituitary","hatch","blu124.w180.x_female_pituitary_hatch"
"PRLH",6.77314211816115,"female","pituitary","n9","blu36.w16_female_pituitary_n9"
"PRLH",6.67257942592198,"female","pituitary","bldg","blu38.g135.x_female_pituitary_bldg"
"PRLH",5.42498740147813,"female","pituitary","inc.d3","blu39.o26.x_female_pituitary_inc.d3.NYNO"
"PRLH",6.23269784216391,"female","pituitary","extend","blu44.y102_female_pituitary_extend"
"PRLH",5.09617484266787,"female","pituitary","inc.d9","blu47.y96.x_female_pituitary_inc.d9"
"PRLH",5.09617484266787,"female","pituitary","n5","blu55.g51_female_pituitary_n5"
"PRLH",6.7545009057213,"female","pituitary","m.inc.d3","blu56.o53_female_pituitary_m.inc.d3"
