"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"XP_015131184.1",0.0393291774267705,1.40528513680282,0.563806506897715,"gonads","m.n2",418874,"RNASEH2B",418874,"RNASEH2B"
"XP_015130967.1",0.0876074448645869,1.05745898599832,0.558668706836926,"gonads","m.n2",416920,"KREMEN1",416920,"KREMEN1"
"XP_414645.3",0.000683188848744549,3.16545923097279,0.556705880052056,"gonads","m.n2",416329,"RAD50",416329,"RAD50"
"XP_015131064.1",0.0831093830884655,1.08034994139641,0.556655319059457,"gonads","m.n2",416865,"KNTC1",416865,"KNTC1"
"NP_990594.2",0.000265374117959626,3.57614143631498,0.556605965686165,"gonads","m.n2",396199,"PARP1",396199,"PARP1"
"XP_015141539.1",0.0493616151545573,1.30661063825286,0.551821094252585,"gonads","m.n2",422949,"ALMS1",422949,"ALMS1"
"XP_015151720.1",0.0524049203878021,1.28062793444853,0.551517560447955,"gonads","m.n2",419117,"EPB41L1",419117,"EPB41L1"
"XP_015143375.1",0.0076585292268282,2.11585462592909,0.551275879991809,"gonads","m.n2",428918,"SGPP1",428918,"SGPP1"
"NP_001026459.1",0.0053955514553333,2.26796416140386,0.551005972389322,"gonads","m.n2",424661,"DHCR24",424661,"DHCR24"
"XP_414300.3",0.00818180203173445,2.08715103297324,0.544711241933153,"gonads","m.n2",415957,"IARS",415957,"IARS"
"NP_001025945.1",0.00478154992598202,2.32043130523017,0.543154249516299,"gonads","m.n2",418271,"KPNA1",418271,"KPNA1"
"XP_015154956.1",0.00507144581919102,2.29486820994037,0.539230013004684,"gonads","m.n2",418514,"CHAF1B",418514,"CHAF1B"
"XP_015131895.1",0.0616459549876968,1.21009541516163,0.538941296618881,"gonads","m.n2",422649,"SLC4A4",422649,"SLC4A4"
"XP_015137975.1",0.0597485455469673,1.22367266223948,0.537953599399078,"gonads","m.n2",421033,"SPIRE1",421033,"SPIRE1"
"XP_015143155.1",0.0896897236177736,1.04725731427767,0.537446853479088,"gonads","m.n2",423343,"ENTPD5",423343,"ENTPD5"
"NP_001026003.1",0.00423121076077308,2.37353534149426,0.536873073077929,"gonads","m.n2",419009,"CHORDC1",419009,"CHORDC1"
"XP_015154181.1",0.0705986600551971,1.15120354166996,0.536436277325058,"gonads","m.n2",101749375,"LOC101749375",101749375,"LOC101749375"
