"","gene","counts","sex","tissue","treatment","extint","samples"
"7028","PRLR",7.91470349039475,"male","pituitary","bldg","reference","s065.l.d.o_male_pituitary_bldg"
"7029","PRLR",7.91265450359572,"male","pituitary","bldg","reference","s066.l.d.r_male_pituitary_bldg"
"7030","PRLR",8.18950043433765,"male","pituitary","early","chicks","s067.o.l.y_male_pituitary_m.inc.d8"
"7031","PRLR",8.20241517081963,"male","pituitary","m.inc.d3","loss","s071.pu.g.pk_male_pituitary_m.inc.d3"
"7032","PRLR",8.16608152580354,"male","pituitary","m.n2","loss","s090.blk.pk.w_male_pituitary_m.hatch"
"7033","PRLR",8.24573792092178,"male","pituitary","m.inc.d17","loss","s096.g.blk.pk_male_pituitary_m.inc.d17"
"7034","PRLR",8.18785785618862,"male","pituitary","m.inc.d3","loss","s139.l.blk.w_male_pituitary_m.inc.d3"
"7035","PRLR",7.84714758414597,"male","pituitary","lay","eggs","s150.w.g.blk_male_pituitary_lay"
"7036","PRLR",8.19129686123377,"male","pituitary","m.inc.d3","loss","s175.blk.pu.pk_male_pituitary_m.inc.d3"
"7037","PRLR",8.16577756175739,"male","pituitary","n9","chicks","s187.l.o.r_male_pituitary_n9"
"7038","PRLR",7.79775595486411,"male","pituitary","lay","eggs","s243.blk.pk.r_male_pituitary_lay"
"7039","PRLR",7.95741486511727,"male","pituitary","inc.d9","eggs","w34.x_male_pituitary_inc.d9"
"7040","PRLR",10.1980404721988,"male","pituitary","control","reference","x.blk.blk.ATLAS_male_pituitary_control"
"7041","PRLR",8.17079968766767,"male","pituitary","n9","chicks","x.blk16_male_pituitary_n9"
"7042","PRLR",8.06625650935122,"male","pituitary","m.n2","loss","x.blk23_male_pituitary_m.n2"
"7043","PRLR",9.71219691492197,"male","pituitary","control","reference","x.blu.o.ATLAS_male_pituitary_control"
"7044","PRLR",9.30321523174331,"male","pituitary","inc.d9","eggs","x.blu106.o153_male_pituitary_inc.d9.NYNO"
"7045","PRLR",8.74112921543155,"male","pituitary","inc.d17","eggs","x.blu117.w89_male_pituitary_inc.d17"
"7046","PRLR",8.01708824702629,"male","pituitary","n9","chicks","x.blu23.w14_male_pituitary_n9"
"7047","PRLR",7.62209548669539,"male","pituitary","n5","chicks","x.blu30_male_pituitary_n5"
"7048","PRLR",8.27714582536674,"male","pituitary","inc.d3","eggs","x.blu42.o28_male_pituitary_inc.d3"
"7049","PRLR",8.07576265639011,"male","pituitary","prolong","eggs","x.blu57_male_pituitary_prolong"
"7050","PRLR",7.96549026537296,"male","pituitary","extend","chicks","x.blu69_male_pituitary_extend"
"7051","PRLR",8.36557803130117,"male","pituitary","extend","chicks","x.blu73_male_pituitary_extend"
"7052","PRLR",8.16565863715087,"male","pituitary","m.n2","loss","x.blu76_male_pituitary_m.hatch"
"7053","PRLR",9.46566600566801,"male","pituitary","control","reference","x.g.ATLAS_male_pituitary_control"
"7054","PRLR",9.02542280378728,"male","pituitary","control","reference","x.g.g.ATLAS_male_pituitary_control"
"7055","PRLR",9.13454174490038,"male","pituitary","control","reference","x.g.g.g.ATLAS_male_pituitary_control"
"7056","PRLR",8.03531004824104,"male","pituitary","inc.d9","eggs","x.g13.w109_male_pituitary_inc.d9"
"7057","PRLR",8.32794861255821,"male","pituitary","inc.d17","eggs","x.g14.w199_male_pituitary_inc.d17"
"7058","PRLR",8.12527071565035,"male","pituitary","inc.d3","eggs","x.g147.blu28_male_pituitary_inc.d3"
"7059","PRLR",8.06209971921031,"male","pituitary","m.inc.d3","loss","x.g5.w79_male_pituitary_m.inc.d3"
"7060","PRLR",8.06100948874332,"male","pituitary","hatch","chicks","x.g70_male_pituitary_hatch"
"7061","PRLR",8.08124630812145,"male","pituitary","m.inc.d9","loss","x.o117_male_pituitary_m.inc.d9"
"7062","PRLR",7.70809342505672,"male","pituitary","hatch","chicks","x.o160.w102_male_pituitary_hatch"
"7063","PRLR",9.12876987878557,"male","pituitary","inc.d3","eggs","x.o163.w101_male_pituitary_inc.d3.NYNO"
"7064","PRLR",8.16483958363989,"male","pituitary","n5","chicks","x.o164.w123_male_pituitary_n5.NYNO"
"7065","PRLR",8.08660299052895,"male","pituitary","n9","chicks","x.o2_male_pituitary_n9"
"7066","PRLR",8.03786749652772,"male","pituitary","bldg","reference","x.o30.g134_male_pituitary_bldg"
"7067","PRLR",8.2076653408408,"male","pituitary","m.inc.d17","loss","x.o40.r70_male_pituitary_m.inc.d17"
"7068","PRLR",7.61601356616503,"male","pituitary","inc.d9","eggs","x.o47.y82_male_pituitary_inc.d9"
"7069","PRLR",8.41672631232607,"male","pituitary","m.n2","loss","x.o4_male_pituitary_m.hatch"
"7070","PRLR",7.87069017389314,"male","pituitary","n5","chicks","x.o68_male_pituitary_n5"
"7071","PRLR",8.34316533443195,"male","pituitary","m.inc.d17","loss","x.r10.w18_male_pituitary_m.inc.d17"
"7072","PRLR",7.86207581859311,"male","pituitary","hatch","chicks","x.r178_male_pituitary_hatch"
"7073","PRLR",8.02235239359096,"male","pituitary","n5","chicks","x.r181_male_pituitary_n5"
"7074","PRLR",8.14004931318646,"male","pituitary","m.inc.d3","loss","x.r185_male_pituitary_m.inc.d3"
"7075","PRLR",8.78464216304902,"male","pituitary","inc.d17","eggs","x.r29.w96_male_pituitary_inc.d17"
"7076","PRLR",7.74979096999995,"male","pituitary","inc.d3","eggs","x.r64.g140_male_pituitary_inc.d3"
"7077","PRLR",7.82003977309345,"male","pituitary","bldg","reference","x.r67.blu35_male_pituitary_bldg.NYNO"
"7078","PRLR",8.0976957799111,"male","pituitary","inc.d9","eggs","x.w192.o157_male_pituitary_inc.d9"
"7079","PRLR",9.61351931770181,"male","pituitary","control","reference","x.y.s.ATLAS_male_pituitary_control"
"7080","PRLR",7.86235914485038,"male","pituitary","inc.d17","eggs","x.y132.w76_male_pituitary_inc.d17"
"7081","PRLR",8.31318865789769,"male","pituitary","inc.d9","eggs","x.y141.w116_male_pituitary_inc.d9"
"7082","PRLR",8.29983734372371,"male","pituitary","early","chicks","x.y51_male_pituitary_m.inc.d8"
"7083","PRLR",8.11017074449999,"male","pituitary","prolong","eggs","x.y79_male_pituitary_prolong"
"7084","PRLR",7.90079656616011,"male","pituitary","m.inc.d9","loss","y.w.blk_male_pituitary_m.inc.d9"
"7085","PRLR",8.25590279606209,"male","pituitary","n9","chicks","y129.x_male_pituitary_n9"
"7086","PRLR",7.72008985503263,"male","pituitary","n9","chicks","y131.w185.x_male_pituitary_n9"
"7087","PRLR",7.8635551651358,"male","pituitary","inc.d17","eggs","y133.w77.r58_male_pituitary_inc.d17"
"7088","PRLR",8.37655355501426,"male","pituitary","m.inc.d17","loss","y148.w81.g145_male_pituitary_m.inc.d17"
"7089","PRLR",8.05875456463973,"male","pituitary","inc.d3","eggs","y149.r52.x_male_pituitary_inc.d3"
"7090","PRLR",8.2575938126239,"male","pituitary","m.inc.d3","loss","y18.x_male_pituitary_m.inc.d3"
"7091","PRLR",7.65610000662381,"male","pituitary","m.inc.d17","loss","y4.x_male_pituitary_m.inc.d17"
"7092","PRLR",8.00382956418271,"male","pituitary","early","chicks","y55.x_male_pituitary_m.inc.d8"
"7093","PRLR",8.18081979416603,"male","pituitary","m.inc.d9","loss","y63.x_male_pituitary_m.inc.d9"
"7094","PRLR",8.04883062058161,"male","pituitary","inc.d9","eggs","y95.g131.x_male_pituitary_inc.d9"
"7095","PRLR",7.73080039074548,"male","pituitary","inc.d3","eggs","y98.o50.x_male_pituitary_inc.d3"
"7096","PTEN",10.4206301958729,"male","pituitary","control","reference","L.Blu13_male_pituitary_control.NYNO"
"7097","PTEN",10.5117233269489,"male","pituitary","control","reference","L.G107_male_pituitary_control"
"7098","PTEN",10.4884725605808,"male","pituitary","control","reference","L.R3_male_pituitary_control.NYNO"
"7099","PTEN",10.4791314633453,"male","pituitary","control","reference","L.R8_male_pituitary_control"
"7100","PTEN",10.3841175169178,"male","pituitary","control","reference","L.W33_male_pituitary_control"
"7101","PTEN",10.4697203211295,"male","pituitary","control","reference","L.W3_male_pituitary_control"
"7102","PTEN",10.4580000449633,"male","pituitary","control","reference","L.W4_male_pituitary_control"
"7103","PTEN",10.4255988866367,"male","pituitary","control","reference","R.Y108.W29_male_pituitary_control"
"7104","PTEN",11.295986815201,"male","pituitary","prolong","eggs","blk.s030.o.g_male_pituitary_prolong"
"7105","PTEN",10.6596185894932,"male","pituitary","n5","chicks","blk12.x_male_pituitary_n5"
"7106","PTEN",10.7363120418167,"male","pituitary","inc.d17","eggs","blk17.x_male_pituitary_inc.d17"
"7107","PTEN",11.0668497874617,"male","pituitary","m.inc.d3","loss","blk5.x_male_pituitary_m.inc.d3"
"7108","PTEN",11.087719726329,"male","pituitary","m.n2","loss","blu10.w26.x_male_pituitary_m.hatch"
"7109","PTEN",10.4791112284766,"male","pituitary","hatch","chicks","blu104.w120.x_male_pituitary_hatch.NYNO"
"7110","PTEN",11.168021128111,"male","pituitary","inc.d9","eggs","blu108.w40.o158_male_pituitary_inc.d9"
"7111","PTEN",10.8906224811537,"male","pituitary","inc.d3","eggs","blu111.w113.x_male_pituitary_inc.d3"
"7112","PTEN",10.7814681372825,"male","pituitary","inc.d17","eggs","blu113.w124.x_male_pituitary_inc.d17.NYNO"
"7113","PTEN",10.7883661791896,"male","pituitary","bldg","reference","blu114.r38.w198_male_pituitary_bldg"
"7114","PTEN",10.7211430044387,"male","pituitary","inc.d17","eggs","blu121.w91.x_male_pituitary_inc.d17"
"7115","PTEN",11.1030942638861,"male","pituitary","bldg","reference","blu33.y88.x_male_pituitary_bldg"
"7116","PTEN",10.7496164317457,"male","pituitary","n5","chicks","blu37.r65.x_male_pituitary_n5"
"7117","PTEN",10.7438187328655,"male","pituitary","n5","chicks","blu41.y100.x_male_pituitary_n5"
"7118","PTEN",11.0149345653762,"male","pituitary","n9","chicks","blu81.r88_male_pituitary_n9"
"7119","PTEN",11.019866619149,"male","pituitary","m.n2","loss","blu84.x_male_pituitary_extend.hatch"
"7120","PTEN",10.9397566866066,"male","pituitary","n5","chicks","d.s008.y.blk_male_pituitary_n5"
"7121","PTEN",11.0578385202012,"male","pituitary","n5","chicks","d.s047.blk.o_male_pituitary_n5"
"7122","PTEN",11.0534217742614,"male","pituitary","m.inc.d3","loss","d.s110.g.blk_male_pituitary_m.inc.d3"
"7123","PTEN",11.0126446240484,"male","pituitary","m.inc.d3","loss","g.blk.s041.r_male_pituitary_m.inc.d3"
"7124","PTEN",10.8179502568813,"male","pituitary","m.inc.d17","loss","g.o.y.s037_male_pituitary_m.inc.d17"
"7125","PTEN",11.0151434578607,"male","pituitary","n9","chicks","g.s.blk.d_male_pituitary_n9"
"7126","PTEN",11.0964325238846,"male","pituitary","lay","eggs","g.s.blk.y_male_pituitary_lay"
"7127","PTEN",10.9797971239577,"male","pituitary","lay","eggs","g.s043.pu.blk_male_pituitary_lay"
"7128","PTEN",11.1515469296585,"male","pituitary","m.n2","loss","g.s075.pk.pu_male_pituitary_m.hatch"
"7129","PTEN",11.0647836999933,"male","pituitary","early","chicks","g.s111.r.blk_male_pituitary_m.inc.d8"
"7130","PTEN",11.142624428631,"male","pituitary","early","chicks","g.s179.o.pk_male_pituitary_m.inc.d8"
"7131","PTEN",11.0247317546762,"male","pituitary","extend","chicks","g.s351.pk.w_male_pituitary_extend"
"7132","PTEN",11.0710988654066,"male","pituitary","prolong","eggs","g.y.o.s_male_pituitary_prolong"
"7133","PTEN",10.8036146405876,"male","pituitary","bldg","reference","g104.w82.x_male_pituitary_bldg"
"7134","PTEN",10.7809585217664,"male","pituitary","hatch","chicks","g114.w83.x_male_pituitary_hatch.NYNO"
"7135","PTEN",10.8446528469069,"male","pituitary","inc.d17","eggs","g130.y81.x_male_pituitary_inc.d17"
"7136","PTEN",11.0502692047347,"male","pituitary","early","chicks","g137.r24.w5_male_pituitary_m.inc.d8"
"7137","PTEN",10.9791533734966,"male","pituitary","inc.d17","eggs","g143.blu32.x_male_pituitary_inc.d17"
"7138","PTEN",10.8030111295344,"male","pituitary","inc.d3","eggs","g146.blu51_male_pituitary_inc.d3"
"7139","PTEN",10.8924521946546,"male","pituitary","inc.d3","eggs","g20.w106.x_male_pituitary_inc.d3"
"7140","PTEN",10.882903526972,"male","pituitary","extend","chicks","g3.g119.w20_male_pituitary_extend"
"7141","PTEN",11.0208909327523,"male","pituitary","m.inc.d17","loss","g32.blu79_male_pituitary_m.inc.d17"
"7142","PTEN",11.0411835224558,"male","pituitary","m.n2","loss","g34.x_male_pituitary_m.hatch"
"7143","PTEN",10.9759990673774,"male","pituitary","prolong","eggs","g38.x_male_pituitary_inc.prolong"
"7144","PTEN",10.9647783304789,"male","pituitary","bldg","reference","g52.blu58_male_pituitary_bldg"
"7145","PTEN",10.9195943125523,"male","pituitary","hatch","chicks","g53.y84_male_pituitary_hatch"
"7146","PTEN",11.110627298522,"male","pituitary","extend","chicks","g8.y197_male_pituitary_extend"
"7147","PTEN",11.014813511801,"male","pituitary","extend","chicks","l.s.o.blk_male_pituitary_extend"
"7148","PTEN",11.0313421811761,"male","pituitary","m.inc.d17","loss","l.s024.y.g_male_pituitary_m.inc.d17"
"7149","PTEN",11.0693870867066,"male","pituitary","prolong","eggs","l.s080.blk.r_male_pituitary_prolong"
"7150","PTEN",11.0455261179558,"male","pituitary","m.inc.d9","loss","l.s280.g.blk_male_pituitary_m.inc.d9"
"7151","PTEN",10.9968610582581,"male","pituitary","m.inc.d9","loss","o.d.s009_male_pituitary_m.inc.d9"
"7152","PTEN",11.059128847466,"male","pituitary","lay","eggs","o.s.w.r_male_pituitary_lay"
"7153","PTEN",10.975739867263,"male","pituitary","m.inc.d3","loss","o.s010.r.blk_male_pituitary_m.inc.d3"
"7154","PTEN",10.934650574141,"male","pituitary","prolong","eggs","o114.blu9_male_pituitary_inc.prolong"
"7155","PTEN",11.0321514381205,"male","pituitary","n5","chicks","o152.o120.w42_male_pituitary_n5"
"7156","PTEN",11.0165022900186,"male","pituitary","m.n2","loss","o3.x_male_pituitary_m.n2"
"7157","PTEN",10.7417477898686,"male","pituitary","hatch","chicks","o39.y77.x_male_pituitary_hatch"
"7158","PTEN",10.8507099211024,"male","pituitary","hatch","chicks","o44.blu26.x_male_pituitary_hatch"
"7159","PTEN",10.8568531471725,"male","pituitary","inc.d3","eggs","o48.r197.x_male_pituitary_inc.d3"
"7160","PTEN",11.010779701426,"male","pituitary","inc.d9","eggs","o49.x_male_pituitary_inc.d9"
"7161","PTEN",10.8417050807101,"male","pituitary","inc.d9","eggs","o57.g59_male_pituitary_inc.d9"
"7162","PTEN",11.0568611694426,"male","pituitary","m.inc.d17","loss","o59.blu64_male_pituitary_m.inc.d17"
"7163","PTEN",11.0098607012262,"male","pituitary","prolong","eggs","pk.s.d.g_male_pituitary_prolong"
"7164","PTEN",11.0925754172834,"male","pituitary","lay","eggs","pk.s238.blk.w_male_pituitary_lay"
"7165","PTEN",10.9681460979486,"male","pituitary","lay","eggs","pk.w.s141.o_male_pituitary_lay"
"7166","PTEN",10.8784879999567,"male","pituitary","early","chicks","pu.blk.s102.y_male_pituitary_m.inc.d8"
"7167","PTEN",11.2034756792349,"male","pituitary","m.n2","loss","pu.s.o.r_male_pituitary_m.hatch"
"7168","PTEN",11.0194701072478,"male","pituitary","lay","eggs","r.s005.pk.blk_male_pituitary_lay"
"7169","PTEN",10.9389603914265,"male","pituitary","extend","chicks","r.s057.g.pk_male_pituitary_extend"
"7170","PTEN",11.079640854379,"male","pituitary","early","chicks","r.s058.d.l_male_pituitary_m.inc.d8"
"7171","PTEN",10.9383468764956,"male","pituitary","bldg","reference","r.s059.d.o_male_pituitary_bldg"
"7172","PTEN",11.0464773400119,"male","pituitary","extend","chicks","r.s086.l.blk_male_pituitary_extend"
"7173","PTEN",11.0187527529174,"male","pituitary","lay","eggs","r.s116.blk.pu_male_pituitary_lay"
"7174","PTEN",11.0257033353393,"male","pituitary","extend","chicks","r.s172.l.y_male_pituitary_extend"
"7175","PTEN",10.984757738503,"male","pituitary","n9","chicks","r.y.s007.blk_male_pituitary_n9"
"7176","PTEN",10.9747000556284,"male","pituitary","inc.d17","eggs","r176.blu54_male_pituitary_inc.d17"
"7177","PTEN",10.9544931263545,"male","pituitary","lay","eggs","r190.o43.x_male_pituitary_lay"
"7178","PTEN",10.9943894009488,"male","pituitary","n9","chicks","r195.x_male_pituitary_n9"
"7179","PTEN",10.8953950683903,"male","pituitary","m.inc.d9","loss","r196.x_male_pituitary_m.inc.d9"
"7180","PTEN",10.8910394470676,"male","pituitary","n9","chicks","r37.w100.x_male_pituitary_n9"
"7181","PTEN",10.9142624856853,"male","pituitary","early","chicks","r4.x_male_pituitary_m.inc.d8"
"7182","PTEN",11.0166911301397,"male","pituitary","hatch","chicks","r41.w99.x_male_pituitary_hatch"
"7183","PTEN",10.8428961946048,"male","pituitary","inc.d9","eggs","r45.X_male_pituitary_inc.d9"
"7184","PTEN",10.8403193870053,"male","pituitary","hatch","chicks","r72.y83.x_male_pituitary_hatch"
"7185","PTEN",11.0457623598572,"male","pituitary","prolong","eggs","r81.x_male_pituitary_inc.prolong"
"7186","PTEN",10.7894699204185,"male","pituitary","m.inc.d9","loss","r84.x_male_pituitary_m.inc.d9"
"7187","PTEN",10.5668365637802,"male","pituitary","m.inc.d9","loss","r85.g39_male_pituitary_m.inc.d9.NYNO"
"7188","PTEN",10.9705158948826,"male","pituitary","prolong","eggs","r90.x_male_pituitary_inc.prolong"
"7189","PTEN",11.051094571003,"male","pituitary","bldg","reference","s.pu148.blk.r_male_pituitary_bldg"
"7190","PTEN",11.1290948840598,"male","pituitary","early","chicks","s044.blk.d.r_male_pituitary_m.inc.d8"
"7191","PTEN",10.9221113593907,"male","pituitary","m.n2","loss","s062.d.blk.g_male_pituitary_m.hatch"
"7192","PTEN",11.2764060451451,"male","pituitary","m.inc.d17","loss","s064.g.blk.pu_male_pituitary_m.inc.d17"
"7193","PTEN",11.0606494812523,"male","pituitary","bldg","reference","s065.l.d.o_male_pituitary_bldg"
"7194","PTEN",11.0877060858392,"male","pituitary","bldg","reference","s066.l.d.r_male_pituitary_bldg"
"7195","PTEN",11.0576264551244,"male","pituitary","early","chicks","s067.o.l.y_male_pituitary_m.inc.d8"
"7196","PTEN",11.2004992435193,"male","pituitary","m.inc.d3","loss","s071.pu.g.pk_male_pituitary_m.inc.d3"
"7197","PTEN",10.7741249513197,"male","pituitary","m.n2","loss","s090.blk.pk.w_male_pituitary_m.hatch"
"7198","PTEN",11.1197327347974,"male","pituitary","m.inc.d17","loss","s096.g.blk.pk_male_pituitary_m.inc.d17"
"7199","PTEN",11.1827673858686,"male","pituitary","m.inc.d3","loss","s139.l.blk.w_male_pituitary_m.inc.d3"
"7200","PTEN",11.0558504594011,"male","pituitary","lay","eggs","s150.w.g.blk_male_pituitary_lay"
"7201","PTEN",11.0185905042504,"male","pituitary","m.inc.d3","loss","s175.blk.pu.pk_male_pituitary_m.inc.d3"
"7202","PTEN",10.9419250946224,"male","pituitary","n9","chicks","s187.l.o.r_male_pituitary_n9"
"7203","PTEN",10.9582985149448,"male","pituitary","lay","eggs","s243.blk.pk.r_male_pituitary_lay"
"7204","PTEN",10.8676443795197,"male","pituitary","inc.d9","eggs","w34.x_male_pituitary_inc.d9"
"7205","PTEN",11.0456269337548,"male","pituitary","control","reference","x.blk.blk.ATLAS_male_pituitary_control"
"7206","PTEN",10.7921996431836,"male","pituitary","n9","chicks","x.blk16_male_pituitary_n9"
"7207","PTEN",11.0597625332966,"male","pituitary","m.n2","loss","x.blk23_male_pituitary_m.n2"
"7208","PTEN",11.0815216484894,"male","pituitary","control","reference","x.blu.o.ATLAS_male_pituitary_control"
"7209","PTEN",10.8256264183477,"male","pituitary","inc.d9","eggs","x.blu106.o153_male_pituitary_inc.d9.NYNO"
"7210","PTEN",10.7902780098163,"male","pituitary","inc.d17","eggs","x.blu117.w89_male_pituitary_inc.d17"
"7211","PTEN",10.6684150414964,"male","pituitary","n9","chicks","x.blu23.w14_male_pituitary_n9"
"7212","PTEN",10.8737046108057,"male","pituitary","n5","chicks","x.blu30_male_pituitary_n5"
"7213","PTEN",10.9273199446085,"male","pituitary","inc.d3","eggs","x.blu42.o28_male_pituitary_inc.d3"
"7214","PTEN",11.0118976361885,"male","pituitary","prolong","eggs","x.blu57_male_pituitary_prolong"
